FrameNr,NumberMidPoints,MidPoint_1_x,MidPoint_1_y,MidPoint_2_x,MidPoint_2_y,MidPoint_3_x,MidPoint_3_y,MidPoint_4_x,MidPoint_4_y,MidPoint_5_x,MidPoint_5_y,MidPoint_6_x,MidPoint_6_y,MidPoint_7_x,MidPoint_7_y,MidPoint_8_x,MidPoint_8_y,MidPoint_9_x,MidPoint_9_y,MidPoint_10_x,MidPoint_10_y,MidPoint_11_x,MidPoint_11_y,MidPoint_12_x,MidPoint_12_y,MidPoint_13_x,MidPoint_13_y,MidPoint_14_x,MidPoint_14_y,MidPoint_15_x,MidPoint_15_y,MidPoint_16_x,MidPoint_16_y,MidPoint_17_x,MidPoint_17_y,MidPoint_18_x,MidPoint_18_y,MidPoint_19_x,MidPoint_19_y
49,14,1091.0599232981783,1252.3581016299138,756.4698397737983,1232.1573986804901,266.1540755467197,1239.8727634194831,1087.637,1176.5430000000001,1032.0482625482625,1162.1988416988418,1359.4274809160306,928.7099236641221,1998.8307564881281,851.8815571507455,1625.7188057040999,774.2330659536542,877.8452237001209,586.3718258766627,288.1159779614325,497.6019283746557,2213.0160104986876,399.48740157480313,1698.8794642857142,337.09709821428567,808.2446682464455,287.832345971564,1847.9452912357103,280.39112683723465,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
50,13,759.3646183389342,1268.102496399424,267.189898989899,1275.3848484848486,1090.4350515463918,1212.0690721649485,1035.2188118811882,1199.3960396039604,1361.1479146459749,964.6406401551892,1999.145955779457,890.3183599216345,1626.9064050518718,811.8315290933695,880.1489493201483,625.18108776267,287.2436476566911,536.3407679277244,2213.780777537797,438.5491360691145,1698.4803354540197,375.5277617119723,810.2724514563107,326.52123786407765,1848.5056116722783,319.5735129068462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
51,12,1093.2015075376885,1247.5452261306532,1038.5088495575221,1236.3613569321533,1362.8631178707224,1000.5218631178707,1999.5368115139772,928.7111818433434,1627.980752014324,849.5304386750224,882.6481277533039,664.9955947136564,286.2158774373259,575.1841225626741,2214.637876386688,477.5956154252509,1698.2331825890333,413.7752967778406,812.4136904761905,364.9142857142857,1849.1277412280701,358.9457236842105,1162.1262376237623,40.66707920792078,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
52,11,1041.7732673267326,1273.1326732673267,1364.5348727615458,1036.0353440150802,1999.763772954925,966.940734557596,1629.0055679287304,887.0175946547884,885.2308823529412,703.5264705882353,285.57107709130673,614.173045379989,2215.302110817942,516.6303430079156,1697.9036954087346,452.1231802911534,814.498820754717,403.47287735849056,1849.7071038251365,398.18688524590164,1165.7425742574258,82.18440594059416,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
53,10,1366.0962441314555,1071.4699530516432,1999.9180555555556,1004.8766666666667,1630.2022798390701,924.2563701385784,887.7014960261805,741.3321645628798,284.83945435466944,653.3693599160546,2215.924736842105,555.8221052631579,1697.6097493036211,490.4598885793872,816.6721504112809,442.02761457109284,1850.2393906420023,437.4477693144722,1169.2911164465786,123.51080432172876,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
54,12,1367.893025447691,1106.662111215834,2000.044923504868,1042.7030598052852,1631.2012929112796,961.576237182345,890.183105022831,779.4968036529681,284.3607718612604,692.0090376160234,2216.535918792296,595.0403435710567,1697.363813229572,528.9018899388549,818.7923976608187,480.5350877192982,1850.8181818181818,476.73917748917745,2307.804015296367,146.27437858508597,1173.0685579196218,164.99763593380612,2290.9792626728113,24.05875576036874,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
55,11,1369.4970930232557,1141.577519379845,2000.070182841069,1080.2738396624472,1632.030593607306,998.4488584474886,892.7048304691128,817.8543892243381,283.8874469089193,730.0729117508258,2217.036989136058,634.2775478530781,1696.856858281161,567.1482640865111,821.1280193236715,519.0682367149758,1851.1974416017797,516.0183537263626,1176.8449939686368,206.50120627261754,2291.5552220888353,61.33673469387759,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
56,11,1370.9911067193675,1176.4278656126482,2000.0403203146952,1117.7854734475977,1632.8999083829592,1035.4803023362347,895.1453703703704,856.1773148148147,283.518156424581,768.6084729981378,2217.262962962963,673.538024691358,1696.5381331815595,605.6257825839499,823.3199023199023,557.6984126984127,1851.5477528089887,555.4634831460675,1180.832521315469,248.14799025578554,2292.1589242053788,98.95965770171142,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
57,11,1372.6495049504952,1211.0356435643564,1999.950731981982,1155.152027027027,1633.6804788213628,1072.2444751381215,897.7778034148592,894.352330410706,283.3792070078377,806.9527431996312,2217.4821512447156,712.3844527947393,1696.1048298572996,644.4698133918771,825.6516990291262,596.4526699029126,1851.924778761062,594.95796460177,1185.0593220338983,289.7675544794189,2294.0016648168703,134.0072142064373,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
58,11,1374.1626984126983,1245.4593253968253,1999.7072758037225,1192.2177100958827,1634.4170124481327,1108.862378976487,900.4163602941177,932.390625,283.1726685133887,845.2797783933518,2217.73,751.2418181818182,1695.605183694011,683.0626572722698,1852.2846481876334,634.6050106609808,827.9932551319648,635.3293255131965,1189.1563614744352,331.44292508917954,2295.63491246138,169.48970133882585,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
59,11,1375.670804369414,1279.7204568023833,1999.4921546651724,1229.117259736621,1635.3360277136258,1145.1484988452655,902.945205479452,970.2319634703197,282.98001837390905,883.5891134588884,2217.766342756184,789.7407243816255,1695.1157472890145,720.4061763319189,830.2553918990005,675.3321935823251,1852.520256916996,674.4090909090909,1193.031990521327,373.01895734597156,2298.446677604594,193.3876127973749,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
60,9,1635.9819503047352,1181.2355836849508,905.5226327944573,1008.0769053117783,283.0388170055453,921.6903881700555,2217.6117568171658,828.4906124273581,1694.6410197519522,758.5987597611391,1852.7004672897197,713.1429906542056,832.749151720795,713.1611730489578,1197.046568627451,414.62622549019613,2298.9558573853988,232.56706281833613,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
61,9,1636.7678994784258,1217.2558084400189,908.1618537494178,1045.758500232883,283.11359404096834,959.7001862197393,2217.355859901212,867.1677144140099,1693.8822727272727,796.3463636363637,1852.9840764331211,752.3648771610555,835.2513051732321,751.3870431893688,1201.0910828025478,456.19936305732483,2296.795348837209,286.32906976744187,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
62,9,1637.297887662026,1253.0597695631302,910.7766057196437,1083.23417721519,283.3241347053321,997.6150608044902,2216.9824797843667,905.6976639712489,1693.219378427788,834.3446069469835,1853.0268865793041,791.1741979213737,837.6957746478873,789.7338028169014,1204.9840425531916,497.873670212766,2297.006038647343,324.79227053140096,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
63,8,913.5103480714957,1120.450611476952,283.549509574965,1035.365950490425,2216.5751913552454,944.1204412426835,1692.5419325433,872.1649954421148,1853.0148114901256,830.3240574506283,840.2074669187145,828.2263705103969,1208.75,539.4107142857143,2297.9403341288785,362.5727923627685,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
64,8,916.1974789915967,1157.6610644257703,283.8809302325581,1072.9186046511627,2216.0808035714285,982.3321428571428,1691.7786363636365,909.9368181818181,1853.0268769435806,869.2956463793869,842.7313051555968,866.5343706456108,1212.579754601227,580.8803680981595,2298.9018583042975,400.29790940766554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
65,8,918.906396989652,1194.5230479774225,284.4785447761194,1110.2826492537313,2215.470733903647,1020.5220621341738,1690.9666056724611,947.5718206770357,1852.991935483871,908.1200716845879,845.2628145386766,904.9091332712022,1216.3590361445783,622.5361445783133,2299.6668597914254,437.89513325608345,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
66,9,921.6844106463878,1231.2770912547528,285.11455902939804,1147.3833411105927,2214.8059936908517,1058.3945470932854,1690.1435461644464,985.1035829122645,1852.68843199277,946.8027564392228,847.8372093023256,942.986976744186,1220.4513812154696,664.8679558011049,2300.4158016147635,475.62110726643596,2307.1798732171155,154.13391442155307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
67,9,924.4594006766554,1267.6623972933785,285.7216958787305,1184.3114637612507,2213.9101403349932,1096.122000905387,1689.2818604651163,1022.4451162790698,1852.4196914700544,985.2676950998185,850.4013220018886,980.9811142587346,1224.5910852713178,706.3924418604652,2301.0178571428573,513.1654761904762,2307.8197026022303,140.76951672862447,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
68,8,286.49046711153477,1221.1248808388941,2213.0477502295685,1133.6611570247933,1688.3045923149016,1059.5318650421743,1852.0395881006864,1023.6496567505721,853.1719047619048,1018.9271428571428,1228.8666044776119,747.7705223880597,2301.6486325802616,550.9256837098692,2307.9942084942086,170.81467181467178,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
69,8,287.3440758293839,1257.7872037914692,2212.066621191451,1171.0266030013643,1687.28482184174,1096.5356316520129,1851.657918552036,1061.939819004525,855.8502824858757,1056.5955743879472,1233.144933920705,789.1255506607929,2302.287810383747,588.6083521444696,2308.519305019305,405.47104247104244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
70,6,2210.9872379216044,1208.1262534184139,1686.1884024219842,1133.2061015370284,1851.2739288969917,1099.834548769371,858.5597647058823,1094.0774117647059,1237.2460317460318,830.5705467372134,2308.769230769231,443.99450549450546,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
71,7,2209.8362226277372,1245.0579379562043,1685.1145882352941,1169.7550588235295,1850.7257624032773,1137.6847974510697,861.2095709570957,1131.3255539839697,1241.217971530249,871.7464412811388,2309.0421052631577,482.95614035087715,1700.7732558139535,23.91627906976737,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
72,6,1683.9075829383887,1206.2336492890995,1850.2610294117646,1175.4246323529412,863.9978561219629,1168.5247737017628,1245.1660666066607,912.9347434743474,2309.1704119850187,522.683520599251,1702.0714285714287,62.38193624557266,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
73,5,1682.7839388145314,1242.2370936902485,1849.4513108614233,1212.8375468164795,866.8468795355587,1205.5091920657958,1249.0406162464985,953.7773109243698,1703.2682926829268,100.73048780487807,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
74,5,1848.744310264747,1250.1855550394798,869.6289855072464,1242.3444444444444,1253.0232774674116,994.6359404096834,1704.5481347773766,139.1438026474127,2082.3711755233494,56.56119162640903,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
75,3,1257.113406795225,1035.2897153351698,1705.7700119474314,177.39366786140977,2082.9453915823124,94.38119339371337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
76,3,1261.051376146789,1075.859633027523,1707.1421800947867,215.7725118483413,2083.4645127118642,132.1906779661017,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
77,4,1264.8440662373505,1116.0142594296228,1708.459619952494,254.1270783847981,2084.115466101695,170.0248940677966,1871.954101032048,34.90684410646395,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
78,4,1268.7513966480446,1156.0577281191806,1709.621951219512,292.44512195121956,2084.654845695723,207.74796968056307,1872.238042269188,73.07452725250278,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
79,4,1272.7546992481202,1195.8054511278197,1710.9800498753118,330.83416458852867,2085.230410958904,245.57178082191786,1872.581369248036,111.19528619528614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
80,5,1276.71875,1235.4289772727273,2300.6980952380954,997.0219047619048,1712.338036809816,369.2018404907975,2085.8787465940054,283.3926430517711,1872.9197530864199,149.3282828282829,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
81,5,1280.7210724365004,1274.8264346190028,2299.831730769231,1033.4076923076923,1713.6763285024156,407.5301932367149,2086.435379644588,321.1494345718902,1873.2447397563676,187.55869324473974,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
82,5,2299.0707456978967,1069.7533460803058,1715.096889952153,445.8385167464115,2087.085783003741,358.8752004275789,1873.6868131868132,225.79615384615386,1945.3349451966474,61.2246937459704,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
83,5,2297.978557504873,1105.6169590643276,1716.4563636363637,484.3096969696969,2087.6743119266057,396.73367512142477,1874.0124515771997,264.145268400664,1945.2414921465968,100.24738219895289,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
84,5,2296.861493123772,1141.4705304518664,1717.708845208845,522.6719901719902,2088.3147138964578,434.6673024523161,1874.3184373243396,302.4831365935919,1945.1382556987116,139.1379253386192,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
85,6,2295.8167825223436,1177.0541211519364,1718.9206549118387,561.205289672544,2088.8738938053098,472.50719026548677,1874.646908678389,340.82444696539994,1945.0537162162161,178.1510135135136,437.7006507592191,52.477223427331865,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
86,6,2294.421921921922,1212.371871871872,1720.2627329192546,599.7857142857143,2089.3938149972632,510.39764641488784,1875.0364464692484,379.2568337129841,1944.970036826247,217.23418145296273,436.5372771474878,89.33684494867634,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
87,6,2292.9559686888456,1247.6301369863013,1721.584606345476,638.521151586369,2089.8181085437936,548.4312197743149,1875.323431426985,417.794280955025,1944.9799737360472,256.1398555482599,435.2441364605544,125.96162046908307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
88,5,1722.8824786324785,677.4038461538462,2090.238478027867,586.3654876741693,1875.644456886898,456.14277715565504,1944.8264900662252,295.4079470198676,434.10570199031736,162.76627218934914,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
89,5,1724.1438356164383,715.4285714285714,2090.4325961032123,624.5189573459716,1875.9379194630872,494.7147651006711,1944.735861610113,334.4740518962076,433.0761517615176,199.6647696476964,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
90,5,1725.2927756653992,753.8602661596958,2090.6074505828688,662.7301064368982,1876.1993204983012,533.1896942242356,1944.6000673854448,373.5,431.9299014238773,236.48247535596943,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
91,5,1726.4,791.8429906542056,2090.731742940604,700.199123661149,1876.4042367962857,571.8441671503192,1944.3622837370242,412.64048442906574,430.8646007816862,273.3799553322167,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
92,6,1727.479515828678,830.1145251396648,2090.8108545034643,737.8016166281756,1876.7147239263804,610.6377579475738,1944.5057451841838,451.70953024670496,429.64997263273125,310.20607553366176,2150.483660130719,34.03485838779966,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
93,7,1728.4180633147114,868.0931098696462,2090.767599277978,775.0785198555957,1876.85737009544,649.813361611877,1944.3494442573258,490.88430447962276,428.53516483516484,347.0895604395604,2151.5554951033732,71.7045701849836,840.4175757575757,49.3448484848484,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
94,7,1729.3511627906976,905.9111627906977,2090.5588235294117,812.5669683257918,1876.895566502463,688.5108374384237,1944.2940288493794,530.0357262663535,427.5240963855422,384.0564074479737,2152.7516411378556,109.42888402625817,845.0539739027283,86.12633451957299,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
95,7,1730.2332713754647,943.8847583643123,2090.388938848921,850.0359712230215,1876.9765917602997,726.5674157303371,1944.1413261888815,569.2525117213664,426.46259625962597,420.98019801980195,2154.093201754386,147.02083333333326,849.7761104441777,122.97659063625451,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
